"","City Name","Type","Package","Variety","Sub Variety","Grade","Date","Low Price","High Price","Mostly Low","Mostly High","Origin","Origin District","Item Size","Color","Environment","Unit of Sale","Quality","Condition","Appearance","Storage","Crop","Repack","Trans Mode","...25","...26"
"457","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"10/22/16",200,220,200,210,"VERMONT",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"458","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"10/29/16",170,220,200,200,"CANADA","QUEBEC","sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"459","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"10/29/16",250,300,260,275,"MASSACHUSETTS",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"460","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"10/29/16",200,240,210,210,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"461","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"10/29/16",250,280,250,255,"MICHIGAN",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"462","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"10/29/16",180,225,200,210,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"463","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"10/29/16",175,225,175,180,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"464","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"10/29/16",200,220,200,210,"VERMONT",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"465","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/5/16",240,300,260,275,"MASSACHUSETTS",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"466","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/5/16",190,240,210,210,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"467","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/5/16",240,240,240,240,"NEW YORK",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"468","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/5/16",190,190,190,190,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"469","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/12/16",200,240,200,220,"MASSACHUSETTS",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"470","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/12/16",200,240,200,220,"NEW YORK",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"471","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/12/16",200,240,200,220,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"472","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/19/16",200,220,200,200,"MASSACHUSETTS",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"473","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/19/16",200,220,200,200,"NEW YORK",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"474","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/19/16",200,220,200,200,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"475","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/26/16",200,220,200,200,"MASSACHUSETTS",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"476","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/26/16",200,220,200,200,"NEW YORK",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"477","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"11/26/16",200,220,200,200,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"478","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/2/17",300,300,300,300,"MASSACHUSETTS",NA,NA,"ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"479","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/9/17",300,300,300,300,"MASSACHUSETTS",NA,NA,"ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"480","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/9/17",200,200,200,200,"PENNSYLVANIA",NA,NA,"ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"481","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/16/17",270,300,280,300,"MASSACHUSETTS",NA,"med-lge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"482","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/16/17",270,300,280,300,"PENNSYLVANIA",NA,"xlge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"483","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/16/17",270,300,280,300,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"484","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/23/17",270,300,280,300,"MASSACHUSETTS",NA,"med-lge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"485","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/23/17",270,300,280,300,"PENNSYLVANIA",NA,"xlge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"486","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/23/17",270,300,280,300,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"487","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/30/17",270,300,280,300,"MASSACHUSETTS",NA,"med-lge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"488","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/30/17",270,300,280,300,"PENNSYLVANIA",NA,"xlge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"489","BOSTON",NA,"36 inch bins","PIE TYPE",NA,NA,"9/30/17",270,300,280,300,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"490","BOSTON",NA,"bushel cartons","PIE TYPE",NA,NA,"9/23/17",20,24,24,24,"MASSACHUSETTS",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"491","BOSTON",NA,"bushel cartons","PIE TYPE",NA,NA,"9/30/17",20,24,24,24,"MASSACHUSETTS",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"492","BOSTON",NA,"24 inch bins","BLUE TYPE",NA,NA,"9/24/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"493","BOSTON",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/1/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"494","BOSTON",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/8/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"495","BOSTON",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/15/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"496","BOSTON",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/22/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"497","BOSTON",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/29/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"498","BOSTON",NA,"24 inch bins","BLUE TYPE",NA,NA,"11/5/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"499","BOSTON",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"9/24/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"500","BOSTON",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/1/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"501","BOSTON",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/8/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"502","BOSTON",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/15/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"503","BOSTON",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/22/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"504","BOSTON",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/29/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"505","BOSTON",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"11/5/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"506","BOSTON",NA,"24 inch bins","BIG MACK TYPE",NA,NA,"9/24/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"507","BOSTON",NA,"24 inch bins","BIG MACK TYPE",NA,NA,"10/1/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"508","BOSTON",NA,"24 inch bins","BIG MACK TYPE",NA,NA,"10/8/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"509","BOSTON",NA,"24 inch bins","BIG MACK TYPE",NA,NA,"10/15/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"510","BOSTON",NA,"24 inch bins","BIG MACK TYPE",NA,NA,"10/22/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"511","BOSTON",NA,"24 inch bins","BIG MACK TYPE",NA,NA,"10/29/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"512","BOSTON",NA,"24 inch bins","BIG MACK TYPE",NA,NA,"11/5/16",260,285,285,285,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"513","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/9/17",175,175,175,175,"MASSACHUSETTS",NA,NA,"ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"514","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/16/17",200,225,225,225,"MASSACHUSETTS",NA,"jbo","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"515","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/16/17",175,200,200,200,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"516","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/16/17",175,200,200,200,"MASSACHUSETTS",NA,"lge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"517","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/16/17",175,200,200,200,"MASSACHUSETTS",NA,"med","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"518","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/16/17",175,200,175,175,"MASSACHUSETTS",NA,"sml","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"519","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/16/17",200,225,225,225,"PENNSYLVANIA",NA,"jbo","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"520","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/16/17",175,200,200,200,"PENNSYLVANIA",NA,"xlge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"521","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/23/17",200,225,210,225,"MASSACHUSETTS",NA,"jbo","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"522","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/23/17",175,200,185,200,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"523","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/23/17",175,200,175,200,"MASSACHUSETTS",NA,"lge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"524","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/23/17",175,200,175,200,"MASSACHUSETTS",NA,"med","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"525","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/23/17",175,200,175,175,"MASSACHUSETTS",NA,"sml","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"526","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/23/17",200,225,225,225,"PENNSYLVANIA",NA,"jbo","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"527","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/23/17",175,200,185,200,"PENNSYLVANIA",NA,"xlge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"528","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/30/17",200,225,210,225,"MASSACHUSETTS",NA,"jbo","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"529","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/30/17",175,200,185,200,"MASSACHUSETTS",NA,"xlge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"530","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/30/17",175,200,175,190,"MASSACHUSETTS",NA,"lge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"531","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/30/17",175,200,175,185,"MASSACHUSETTS",NA,"med","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"532","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/30/17",175,200,175,175,"MASSACHUSETTS",NA,"sml","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"533","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/30/17",200,225,225,225,"PENNSYLVANIA",NA,"jbo","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"534","BOSTON",NA,"36 inch bins","BIG MACK TYPE",NA,NA,"9/30/17",175,200,185,200,"PENNSYLVANIA",NA,"xlge","ORANGE",NA,"PER BIN",NA,NA,NA,NA,NA,"N",NA,NA,NA
"535","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"9/24/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"536","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"9/24/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"537","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/1/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"538","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/1/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"539","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/8/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"540","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/8/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"541","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/15/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"542","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/15/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"543","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/22/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"544","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/22/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"545","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/29/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"546","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/29/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"547","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"11/5/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"548","BOSTON",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"11/5/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"549","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"9/24/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"550","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"9/24/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"551","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"10/1/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"552","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"10/1/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"553","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"10/8/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"554","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"10/8/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"555","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"10/15/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"556","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"10/15/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"557","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"10/22/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"558","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"10/22/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"559","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"10/29/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"560","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"10/29/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"561","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"11/5/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"562","BOSTON",NA,"1/2 bushel cartons","MINIATURE","ROUND TYPE",NA,"11/5/16",15,18,15,15,"MASSACHUSETTS",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"563","CHICAGO",NA,"24 inch bins","HOWDEN TYPE",NA,NA,"9/16/17",200,225,200,225,"CANADA","ONTARIO","lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"564","CHICAGO",NA,"24 inch bins","HOWDEN TYPE",NA,NA,"9/16/17",200,220,200,220,"ILLINOIS",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"565","CHICAGO",NA,"24 inch bins","HOWDEN TYPE",NA,NA,"9/23/17",200,225,200,225,"CANADA","ONTARIO","lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"566","CHICAGO",NA,"24 inch bins","HOWDEN TYPE",NA,NA,"9/23/17",200,220,200,220,"ILLINOIS",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"567","CHICAGO",NA,"24 inch bins","HOWDEN TYPE",NA,NA,"9/30/17",200,225,200,225,"CANADA","ONTARIO","lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"568","CHICAGO",NA,"24 inch bins","HOWDEN TYPE",NA,NA,"9/30/17",200,220,200,220,"ILLINOIS",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"569","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"9/24/16",135,135,135,135,"ILLINOIS",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"570","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"9/24/16",130,130,130,130,"MICHIGAN",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"571","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"10/1/16",130,135,130,135,"ILLINOIS",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"572","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"10/1/16",130,130,130,130,"MICHIGAN",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"573","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"10/8/16",130,130,130,130,"ILLINOIS",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"574","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"10/8/16",130,130,130,130,"MICHIGAN",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"575","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"10/15/16",130,135,130,135,"ILLINOIS",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"576","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"10/15/16",130,130,130,130,"MICHIGAN",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"577","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"10/15/16",60,60,60,60,"OHIO",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"578","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"10/22/16",130,135,130,135,"ILLINOIS",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"579","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"10/22/16",130,130,130,130,"MICHIGAN",NA,"lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"580","CHICAGO",NA,"36 inch bins","HOWDEN TYPE",NA,NA,"10/22/16",60,60,60,60,"OHIO",NA,"xlge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
